Time	TH	ErrTH	H	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[p21]	ErrProb[p21]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[<nil>]	ErrProb[<nil>]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[Insulin]	ErrProb[Insulin]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	
24.6000	0.0393	0.0063	1.9675	0	0	0.134813	0.010791	0.001000	0.001000	0.001000	0.001000	0	0	0.164116	0.011669	0	0	0	0	0.003394	0.001774	0	0	0.001000	0.001000	0	0	0.013258	0.003589	0	0	0	0	0	0	0.002892	0.001670	0	0	0.584073	0.015574	0	0	0	0	0.006000	0.002443	0	0	0	0	0.021628	0.004562	0	0	0	0	0.002028	0.001207	0.024058	0.004696	0.009772	0.003036	0.030969	0.005476	0	0	
24.7000	0.0409	0.0064	1.9732	0	0	0.132933	0.010722	0.001000	0.001000	0.000449	0.000449	0	0	0.166000	0.011772	0	0	0	0	0.003551	0.001815	0	0	0.000124	0.000124	0	0	0.014474	0.003669	0	0	0	0	0	0	0.003876	0.001938	0	0	0.583096	0.015586	0	0	0	0	0.006000	0.002443	0	0	0	0	0.021147	0.004502	0	0	0	0	0.004000	0.001997	0.021021	0.004493	0.010000	0.003148	0.032329	0.005517	0	0	
24.8000	0.0444	0.0065	1.9829	0	0	0.133294	0.010711	0.001000	0.001000	0	0	0	0	0.163566	0.011677	0	0	0	0	0.004000	0.001997	0	0	0	0	0	0	0.015176	0.003849	0	0	0	0	0	0	0.004000	0.001997	0	0	0.582491	0.015591	0	0	0	0	0.006088	0.002445	0	0	0	0	0.022793	0.004637	0	0	0	0	0.004000	0.001997	0.021223	0.004494	0.011985	0.003345	0.030383	0.005336	0	0	
24.9000	0.0420	0.0066	1.9834	0	0	0.136726	0.010815	0.001000	0.001000	0	0	0	0	0.161424	0.011619	0	0	0	0	0.004000	0.001997	0	0	0	0	0	0	0.014369	0.003682	0	0	0	0	0	0	0.003754	0.001834	0	0	0.582256	0.015598	0	0	0	0	0.008210	0.002779	0	0	0	0	0.024403	0.004857	0	0	0	0	0.004000	0.001997	0.019534	0.004330	0.011446	0.003325	0.028879	0.005222	0	0	
25.0000	0.0425	0.0065	1.9797	0	0	0.134739	0.010766	0.001000	0.001000	0	0	0	0	0.159709	0.011581	0	0	0	0	0.003054	0.001731	0	0	0	0	0	0	0.012079	0.003406	0	0	0	0	0	0	0.003000	0.001730	0	0	0.583946	0.015593	0	0	0	0	0.009000	0.002988	0	0	0	0	0.025050	0.004903	0	0	0	0	0.004000	0.001997	0.022648	0.004625	0.011291	0.003312	0.030484	0.005368	0	0	
25.1000	0.0454	0.0069	1.9923	0	0	0.132693	0.010712	0.001000	0.001000	0	0	0	0	0.159243	0.011557	0	0	0	0	0.004326	0.001997	0	0	0	0	0	0	0.010117	0.003090	0	0	0	0	0	0	0.003452	0.001788	0	0	0.583150	0.015577	0	0	0	0	0.008382	0.002759	0	0	0	0	0.029016	0.005231	0	0	0	0	0.004503	0.001943	0.021235	0.004472	0.012000	0.003445	0.030883	0.005384	0	0	
25.2000	0.0454	0.0069	1.9893	0	0	0.133681	0.010755	0.001651	0.001101	0	0	0	0	0.159143	0.011549	0	0	0	0	0.005863	0.002362	0	0	0	0	0	0	0.008000	0.002819	0	0	0	0	0	0	0.003225	0.001744	0	0	0.583903	0.015580	0	0	0	0	0.009126	0.002823	0	0	0	0	0.030174	0.005323	0	0	0	0	0.004142	0.001915	0.019936	0.004361	0.012000	0.003445	0.029156	0.005260	0	0	
25.3000	0.0412	0.0064	1.9873	0	0	0.133948	0.010717	0.003018	0.001730	0	0	0	0	0.157655	0.011495	0	0	0	0	0.007167	0.002533	0.000074	0.000074	0	0	0	0	0.008000	0.002819	0	0	0	0	0	0	0.003388	0.001751	0	0	0.586359	0.015559	0	0	0	0	0.007875	0.002741	0	0	0	0	0.028102	0.005190	0	0	0	0	0.003615	0.001835	0.022022	0.004585	0.011499	0.003258	0.027278	0.005069	0	0	
25.4000	0.0419	0.0064	2.0027	0	0	0.133627	0.010709	0.003207	0.001701	0.000709	0.000615	0	0	0.154445	0.011405	0	0	0	0	0.007656	0.002678	0.001000	0.001000	0	0	0	0	0.009325	0.002968	0	0	0	0	0	0	0.005433	0.002237	0	0	0.587995	0.015551	0	0	0	0	0.006000	0.002443	0	0	0	0	0.027454	0.005131	0	0	0	0	0.002969	0.001713	0.021821	0.004524	0.011699	0.003298	0.026661	0.005054	0	0	
25.5000	0.0445	0.0066	2.0009	0	0	0.133431	0.010742	0.002000	0.001414	0.002000	0.001414	0	0	0.154444	0.011419	0	0	0	0	0.007910	0.002788	0.001000	0.001000	0	0	0	0	0.010417	0.003151	0	0	0	0	0	0	0.005000	0.002232	0	0	0.589008	0.015544	0	0	0	0	0.006000	0.002443	0	0	0	0	0.025783	0.004978	0	0	0	0	0.002911	0.001680	0.021288	0.004504	0.011678	0.003367	0.027131	0.005129	0	0	
25.6000	0.0427	0.0064	1.9928	0	0	0.133222	0.010690	0.002129	0.001299	0.002000	0.001414	0	0	0.156478	0.011471	0	0	0	0	0.007090	0.002639	0.001596	0.001164	0	0	0	0	0.011248	0.003308	0	0	0	0	0	0	0.005000	0.002232	0	0	0.589954	0.015550	0	0	0	0	0.005363	0.002249	0	0	0	0	0.023890	0.004806	0	0	0	0	0.003000	0.001730	0.019489	0.004338	0.011868	0.003410	0.027673	0.005054	0	0	
25.7000	0.0438	0.0067	1.9953	0	0	0.134585	0.010724	0.002000	0.001414	0.002000	0.001414	0	0	0.154868	0.011431	0	0	0	0	0.008244	0.002780	0.002000	0.001414	0	0	0	0	0.011523	0.003321	0	0	0	0	0	0	0.005283	0.002249	0	0	0.589999	0.015540	0	0	0	0	0.006061	0.002415	0	0	0	0	0.022504	0.004652	0	0	0	0	0.002044	0.001237	0.020551	0.004412	0.011138	0.003302	0.027200	0.005007	0	0	
25.8000	0.0433	0.0067	1.9758	0	0	0.135649	0.010783	0.001390	0.001073	0.002637	0.001550	0	0	0.155433	0.011446	0	0	0	0	0.006524	0.002380	0.002610	0.001539	0	0	0	0	0.011171	0.003303	0	0	0	0	0	0	0.006000	0.002443	0	0	0.592576	0.015526	0	0	0	0	0.005551	0.002255	0	0	0	0	0.021426	0.004535	0	0	0	0	0.001734	0.001240	0.020591	0.004374	0.010121	0.003040	0.026587	0.005052	0	0	
25.9000	0.0389	0.0063	1.9767	0	0	0.136683	0.010837	0.001000	0.001000	0.003000	0.001730	0	0	0.153090	0.011377	0	0	0	0	0.007903	0.002786	0.003000	0.001730	0	0	0	0	0.012237	0.003452	0	0	0	0	0	0	0.005027	0.002148	0	0	0.592851	0.015539	0	0	0	0	0.005000	0.002232	0	0	0	0	0.019222	0.004255	0	0	0	0	0.001000	0.001000	0.021663	0.004516	0.011031	0.003267	0.027294	0.005113	0	0	
26.0000	0.0381	0.0063	1.9615	0	0	0.136967	0.010841	0.001163	0.001013	0.003000	0.001730	0	0	0.152535	0.011364	0	0	0	0	0.007115	0.002640	0.003470	0.001792	0	0	0	0	0.011870	0.003410	0	0	0	0	0	0	0.004676	0.002107	0	0	0.595442	0.015514	0	0	0	0	0.004367	0.002030	0	0	0	0	0.020033	0.004384	0	0	0	0	0.000573	0.000573	0.020836	0.004435	0.010952	0.003216	0.027000	0.005128	0	0	
26.1000	0.0355	0.0062	1.9487	0	0	0.138055	0.010820	0.001000	0.001000	0.002394	0.001467	0	0	0.152274	0.011340	0	0	0	0	0.007369	0.002662	0.004000	0.001997	0.000606	0.000606	0	0	0.010808	0.003197	0	0	0	0	0	0	0.004000	0.001997	0	0	0.596428	0.015510	0	0	0	0	0.003631	0.001841	0	0	0	0	0.019535	0.004283	0	0	0	0	0	0	0.020973	0.004373	0.010503	0.003086	0.028424	0.005134	0	0	
26.2000	0.0359	0.0062	1.9473	0	0	0.139303	0.010935	0.001000	0.001000	0.002000	0.001414	0	0	0.152886	0.011380	0	0	0	0	0.007898	0.002784	0.004000	0.001997	0.000982	0.000982	0	0	0.010474	0.003182	0	0	0	0	0	0	0.003142	0.001736	0	0	0.595102	0.015528	0	0	0	0	0.003984	0.001989	0	0	0	0	0.022865	0.004684	0	0	0	0	0	0	0.020301	0.004406	0.008355	0.002838	0.027709	0.005154	0	0	
26.3000	0.0354	0.0060	1.9284	0	0	0.136599	0.010803	0.001000	0.001000	0.002000	0.001414	0	0	0.154654	0.011404	0	0	0	0	0.007243	0.002512	0.004000	0.001997	0	0	0	0	0.009346	0.003007	0	0	0	0	0	0	0.002375	0.001462	0	0	0.597587	0.015495	0	0	0	0	0.002823	0.001530	0	0	0	0	0.025930	0.004954	0	0	0	0	0.000428	0.000428	0.019894	0.004280	0.009451	0.003020	0.026669	0.004950	0	0	
26.4000	0.0331	0.0058	1.8990	0	0	0.138401	0.010860	0.001000	0.001000	0.002000	0.001414	0	0	0.157007	0.011482	0	0	0	0	0.006521	0.002497	0.002857	0.001554	0	0	0	0	0.009000	0.002988	0	0	0	0	0	0	0.002000	0.001414	0	0	0.600104	0.015478	0	0	0	0	0.002000	0.001414	0	0	0	0	0.026795	0.004995	0	0	0	0	0.001000	0.001000	0.018753	0.004155	0.009112	0.002990	0.023451	0.004716	0	0	
26.5000	0.0332	0.0058	1.8878	0	0	0.137752	0.010852	0.001000	0.001000	0.002000	0.001414	0	0	0.157834	0.011516	0	0	0	0	0.006000	0.002443	0.002000	0.001414	0	0	0	0	0.009998	0.003147	0	0	0	0	0	0	0.002000	0.001414	0	0	0.602261	0.015471	0	0	0	0	0.002000	0.001414	0	0	0	0	0.023733	0.004740	0	0	0	0	0.001000	0.001000	0.020574	0.004383	0.010135	0.003103	0.021712	0.004557	0	0	
26.6000	0.0373	0.0062	1.9001	0	0	0.136702	0.010843	0.000722	0.000722	0.002278	0.001440	0	0	0.155873	0.011467	0	0	0	0	0.006000	0.002443	0.002000	0.001414	0	0	0	0	0.010923	0.003278	0	0	0	0	0	0	0.002000	0.001414	0	0	0.602077	0.015484	0	0	0	0	0.002000	0.001414	0	0	0	0	0.023503	0.004767	0	0	0	0	0.001000	0.001000	0.020940	0.004524	0.012668	0.003481	0.021313	0.004507	0	0	
26.7000	0.0378	0.0062	1.9005	0	0	0.134541	0.010715	0	0	0.002580	0.001527	0	0	0.155849	0.011458	0	0	0	0	0.006751	0.002554	0.000901	0.000661	0.000420	0.000420	0	0	0.010691	0.003220	0	0	0	0	0	0	0.002000	0.001414	0	0	0.602000	0.015487	0	0	0	0	0.001249	0.001030	0	0	0	0	0.024313	0.004841	0	0	0	0	0.001000	0.001000	0.020615	0.004408	0.014359	0.003729	0.022731	0.004589	0	0	
26.8000	0.0388	0.0063	1.8902	0	0	0.134937	0.010785	0	0	0.002000	0.001414	0	0	0.156000	0.011480	0	0	0	0	0.007000	0.002638	0	0	0.001000	0.001000	0	0	0.008300	0.002798	0	0	0	0	0	0	0.002000	0.001414	0	0	0.601944	0.015480	0	0	0	0	0.001000	0.001000	0	0	0	0	0.025507	0.004917	0	0	0	0	0.001000	0.001000	0.023217	0.004715	0.013015	0.003582	0.023080	0.004702	0	0	
26.9000	0.0407	0.0065	1.8789	0	0	0.136806	0.010790	0	0	0.002000	0.001414	0	0	0.155873	0.011430	0	0	0	0	0.006998	0.002637	0	0	0.001000	0.001000	0	0	0.006730	0.002497	0	0	0	0	0	0	0.001195	0.001019	0	0	0.602031	0.015485	0	0	0	0	0.001000	0.001000	0	0	0	0	0.025784	0.004942	0	0	0	0	0.001313	0.001029	0.022259	0.004470	0.011108	0.003157	0.025904	0.004910	0	0	
27.0000	0.0382	0.0062	1.8587	0	0	0.137500	0.010860	0	0	0.001903	0.001346	0	0	0.155949	0.011431	0	0	0	0	0.005956	0.002426	0	0	0.001088	0.001004	0	0	0.006011	0.002443	0	0	0	0	0	0	0.001767	0.001260	0	0	0.605842	0.015441	0	0	0	0	0.001661	0.001198	0	0	0	0	0.025256	0.004868	0	0	0	0	0.001000	0.001000	0.018681	0.004204	0.010990	0.003222	0.026396	0.005008	0	0	
27.1000	0.0375	0.0062	1.8487	0	0	0.137474	0.010847	0	0	0	0	0	0	0.157699	0.011490	0	0	0	0	0.005000	0.002232	0	0	0.002000	0.001414	0	0	0.009107	0.002933	0	0	0	0	0	0	0.001514	0.001124	0	0	0.606779	0.015442	0	0	0	0	0.002000	0.001414	0	0	0	0	0.023171	0.004603	0	0	0	0	0.001204	0.001020	0.017858	0.003978	0.011836	0.003395	0.024358	0.004755	0	0	
27.2000	0.0354	0.0060	1.8430	0	0	0.136635	0.010852	0	0	0	0	0	0	0.160525	0.011588	0	0	0	0	0.004955	0.002212	0	0	0.002000	0.001414	0	0	0.009295	0.003002	0	0	0	0	0	0	0.001000	0.001000	0	0	0.607045	0.015451	0	0	0	0	0.002000	0.001414	0	0	0	0	0.022448	0.004619	0	0	0	0	0.002000	0.001414	0.017184	0.004012	0.012381	0.003465	0.022532	0.004616	0	0	
27.3000	0.0340	0.0060	1.8287	0	0	0.135836	0.010810	0	0	0	0	0	0	0.163943	0.011697	0	0	0	0	0.004000	0.001997	0	0	0.001436	0.001090	0	0	0.009000	0.002988	0	0	0	0	0	0	0.001000	0.001000	0	0	0.607757	0.015440	0	0	0	0	0.002000	0.001414	0	0	0	0	0.023243	0.004743	0	0	0	0	0.003234	0.001659	0.013445	0.003478	0.012049	0.003379	0.023057	0.004739	0	0	
27.4000	0.0331	0.0060	1.8213	0	0	0.134597	0.010784	0	0	0	0	0	0	0.165931	0.011767	0	0	0	0	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0.007599	0.002679	0	0	0	0	0	0	0.001000	0.001000	0	0	0.608000	0.015446	0	0	0	0	0.002000	0.001414	0	0	0	0	0.024571	0.004837	0	0	0	0	0.004000	0.001997	0.011416	0.003317	0.012000	0.003445	0.023887	0.004722	0	0	
27.5000	0.0345	0.0061	1.8219	0	0	0.134570	0.010733	0	0	0	0	0	0	0.165445	0.011742	0	0	0	0	0.004000	0.001997	0	0	0.001000	0.001000	0	0	0.007000	0.002638	0	0	0	0	0	0	0.000699	0.000699	0	0	0.608000	0.015446	0	0	0	0	0.002000	0.001414	0	0	0	0	0.025439	0.004957	0	0	0	0	0.004000	0.001997	0.013190	0.003516	0.012157	0.003376	0.022500	0.004643	0	0	
27.6000	0.0320	0.0057	1.8102	0	0	0.135113	0.010771	0	0	0	0	0	0	0.165514	0.011715	0	0	0	0	0.004000	0.001997	0	0	0.000339	0.000339	0	0	0.007000	0.002638	0	0	0	0	0	0	0.000223	0.000223	0	0	0.608915	0.015431	0	0	0	0	0.002000	0.001414	0	0	0	0	0.025544	0.004940	0	0	0	0	0.004000	0.001997	0.013762	0.003556	0.012046	0.003365	0.021543	0.004514	0	0	
27.7000	0.0318	0.0058	1.8230	0	0	0.129978	0.010598	0	0	0	0	0	0	0.165468	0.011746	0	0	0	0	0.004216	0.002008	0	0	0	0	0	0	0.006700	0.002496	0	0	0	0	0	0	0.001205	0.001021	0	0	0.609982	0.015404	0	0	0	0	0.002532	0.001509	0	0	0	0	0.025241	0.004852	0	0	0	0	0.003687	0.001861	0.014604	0.003736	0.012687	0.003510	0.023700	0.004697	0	0	
27.8000	0.0335	0.0058	1.8368	0	0	0.129222	0.010605	0	0	0	0	0	0	0.163968	0.011696	0	0	0	0	0.005727	0.002345	0	0	0	0	0	0	0.006625	0.002498	0	0	0	0	0	0	0.002000	0.001414	0	0	0.609485	0.015427	0	0	0	0	0.002273	0.001439	0	0	0	0	0.024463	0.004853	0	0	0	0	0.003000	0.001730	0.016771	0.004041	0.013261	0.003542	0.023206	0.004705	0	0	
27.9000	0.0365	0.0061	1.8456	0	0	0.128413	0.010540	0	0	0	0	0	0	0.161634	0.011619	0	0	0	0	0.005968	0.002431	0	0	0	0	0	0	0.006929	0.002612	0	0	0	0	0	0	0.001114	0.001006	0	0	0.609032	0.015438	0	0	0	0	0.002382	0.001464	0	0	0	0	0.026609	0.005062	0	0	0	0	0.002618	0.001542	0.016097	0.003899	0.016290	0.003919	0.022914	0.004679	0	0	
28.0000	0.0320	0.0056	1.8435	0	0	0.128848	0.010527	0	0	0.000390	0.000390	0	0	0.161508	0.011616	0	0	0	0	0.004610	0.002087	0	0	0.000839	0.000839	0	0	0.006240	0.002454	0	0	0	0	0	0	0.001000	0.001000	0	0	0.609760	0.015428	0	0	0	0	0.003000	0.001730	0	0	0	0	0.026010	0.004945	0	0	0	0	0.002000	0.001414	0.015057	0.003689	0.015274	0.003803	0.025464	0.004883	0	0	
28.1000	0.0302	0.0055	1.8470	0	0	0.126225	0.010477	0	0	0.001000	0.001000	0	0	0.160916	0.011613	0	0	0	0	0.004265	0.001952	0	0	0.000443	0.000443	0	0	0.007000	0.002638	0	0	0	0	0	0	0.001000	0.001000	0	0	0.610731	0.015405	0	0	0	0	0.002242	0.001404	0	0	0	0	0.025625	0.004913	0	0	0	0	0.001922	0.001360	0.016282	0.003895	0.016070	0.003939	0.026279	0.005015	0	0	
28.2000	0.0330	0.0055	1.8320	0	0	0.123569	0.010374	0	0	0.001000	0.001000	0	0	0.160133	0.011562	0	0	0	0	0.005000	0.002232	0	0	0	0	0	0	0.006395	0.002460	0	0	0	0	0	0	0.001000	0.001000	0	0	0.613527	0.015380	0	0	0	0	0.002000	0.001414	0	0	0	0	0.024226	0.004799	0	0	0	0	0.000350	0.000350	0.016537	0.003957	0.016969	0.004008	0.029295	0.005256	0	0	
28.3000	0.0357	0.0059	1.8365	0	0	0.122036	0.010310	0	0	0.001000	0.001000	0	0	0.159360	0.011570	0	0	0	0	0.005000	0.002232	0	0	0	0	0	0	0.007000	0.002638	0	0	0	0	0	0	0.001640	0.001186	0	0	0.614023	0.015402	0	0	0	0	0.002000	0.001414	0	0	0	0	0.023351	0.004735	0	0	0	0	0	0	0.018851	0.004275	0.015557	0.003868	0.030183	0.005344	0	0	
28.4000	0.0398	0.0062	1.8276	0	0	0.121918	0.010301	0	0	0.001000	0.001000	0	0	0.159085	0.011564	0	0	0	0	0.005000	0.002232	0	0	0	0	0	0	0.006389	0.002446	0	0	0	0	0	0	0.002000	0.001414	0	0	0.615773	0.015373	0	0	0	0	0.002063	0.001415	0	0	0	0	0.021730	0.004548	0	0	0	0	0	0	0.021994	0.004562	0.012334	0.003407	0.030715	0.005419	0	0	
28.5000	0.0358	0.0061	1.8159	0	0	0.124802	0.010418	0	0	0.001000	0.001000	0	0	0.158739	0.011516	0	0	0	0	0.005000	0.002232	0	0	0	0	0	0	0.005251	0.002184	0	0	0	0	0	0	0.002584	0.001529	0	0	0.617307	0.015371	0	0	0	0	0.003000	0.001730	0	0	0	0	0.020614	0.004397	0	0	0	0	0	0	0.019606	0.004219	0.011616	0.003309	0.030480	0.005371	0	0	
28.6000	0.0353	0.0061	1.8195	0	0	0.124099	0.010384	0	0	0.001000	0.001000	0	0	0.158288	0.011540	0	0	0	0	0.005000	0.002232	0	0	0	0	0	0	0.005000	0.002232	0	0	0	0	0	0	0.003000	0.001730	0	0	0.617458	0.015369	0	0	0	0	0.003000	0.001730	0	0	0	0	0.022702	0.004598	0	0	0	0	0	0	0.017593	0.004097	0.012640	0.003496	0.030220	0.005302	0	0	
28.7000	0.0383	0.0064	1.8147	0	0	0.126719	0.010514	0	0	0.001000	0.001000	0	0	0.158740	0.011553	0	0	0	0	0.005000	0.002232	0	0	0	0	0	0	0.005831	0.002379	0	0	0	0	0	0	0.003000	0.001730	0	0	0.617169	0.015374	0	0	0	0	0.003000	0.001730	0	0	0	0	0.024000	0.004842	0	0	0	0	0	0	0.016278	0.003977	0.012000	0.003445	0.027263	0.005131	0	0	
28.8000	0.0415	0.0065	1.8184	0	0	0.126808	0.010461	0	0	0.001000	0.001000	0	0	0.159065	0.011569	0	0	0	0	0.005443	0.002252	0.000517	0.000517	0	0	0	0	0.006163	0.002448	0	0	0	0	0	0	0.002774	0.001611	0	0	0.617416	0.015359	0	0	0	0	0.002783	0.001615	0	0	0	0	0.024080	0.004699	0	0	0	0	0.000394	0.000394	0.015539	0.003791	0.011507	0.003337	0.026512	0.004965	0	0	
28.9000	0.0421	0.0065	1.8231	0	0	0.126659	0.010481	0	0	0.001000	0.001000	0	0	0.159901	0.011592	0	0	0	0	0.007000	0.002638	0.001000	0.001000	0.000275	0.000275	0	0	0.007653	0.002681	0	0	0	0	0	0	0.002000	0.001414	0	0	0.617788	0.015369	0	0	0	0	0.002000	0.001414	0	0	0	0	0.021454	0.004459	0	0	0	0	0.001000	0.001000	0.018910	0.004152	0.010229	0.003152	0.023130	0.004603	0	0	
29.0000	0.0372	0.0061	1.8222	0	0	0.125981	0.010437	0	0	0.001217	0.001023	0	0	0.161030	0.011608	0	0	0	0	0.006059	0.002379	0.000099	0.000099	0.001150	0.001011	0	0	0.009000	0.002988	0	0	0	0	0	0	0.001540	0.000994	0	0	0.618384	0.015354	0	0	0	0	0.002126	0.001419	0	0	0	0	0.020439	0.004349	0	0	0	0	0.001774	0.001264	0.020472	0.004376	0.011155	0.003303	0.019574	0.004250	0	0	
29.1000	0.0324	0.0059	1.8125	0	0	0.127503	0.010479	0	0	0.002000	0.001414	0	0	0.160865	0.011585	0	0	0	0	0.005132	0.002151	0	0	0.002000	0.001414	0	0	0.008696	0.002901	0	0	0	0	0	0	0.001000	0.001000	0	0	0.619868	0.015342	0	0	0	0	0.003000	0.001730	0	0	0	0	0.019000	0.004319	0	0	0	0	0.001000	0.001000	0.018949	0.004158	0.012316	0.003365	0.018671	0.004224	0	0	
29.2000	0.0308	0.0056	1.8043	0	0	0.126784	0.010451	0	0	0.002000	0.001414	0	0	0.160114	0.011589	0	0	0	0	0.004459	0.002048	0	0	0.001761	0.001256	0	0	0.007389	0.002665	0	0	0	0	0	0	0.001239	0.001028	0	0	0.621844	0.015322	0	0	0	0	0.003000	0.001730	0	0	0	0	0.018421	0.004149	0	0	0	0	0.001131	0.000800	0.022217	0.004448	0.012611	0.003444	0.017030	0.004021	0	0	
29.3000	0.0319	0.0056	1.7873	0	0	0.127901	0.010542	0	0	0.001652	0.001193	0	0	0.161661	0.011618	0	0	0	0	0.004000	0.001997	0.000878	0.000878	0.001000	0.001000	0	0	0.007797	0.002695	0	0	0	0	0	0	0.001330	0.001053	0	0	0.622551	0.015328	0	0	0	0	0.003019	0.001730	0	0	0	0	0.018743	0.004223	0	0	0	0	0.000122	0.000122	0.022331	0.004651	0.010758	0.003202	0.016257	0.003928	0	0	
29.4000	0.0303	0.0054	1.7967	0	0	0.130220	0.010620	0	0	0.001000	0.001000	0	0	0.159187	0.011553	0	0	0	0	0.004000	0.001997	0.001000	0.001000	0.001000	0.001000	0	0	0.010000	0.003148	0	0	0	0	0	0	0.001000	0.001000	0	0	0.621000	0.015349	0	0	0	0	0.004000	0.001997	0	0	0	0	0.017818	0.004113	0	0	0	0	0	0	0.022261	0.004584	0.010633	0.003160	0.016881	0.004027	0	0	
29.5000	0.0287	0.0053	1.7911	0	0	0.131111	0.010638	0	0	0.001000	0.001000	0	0	0.159558	0.011574	0	0	0	0	0.004000	0.001997	0.001750	0.001250	0.001000	0.001000	0	0	0.010000	0.003148	0	0	0	0	0	0	0.001000	0.001000	0	0	0.621875	0.015339	0	0	0	0	0.004000	0.001997	0	0	0	0	0.014938	0.003772	0	0	0	0	0	0	0.021249	0.004516	0.010477	0.003182	0.018040	0.004130	0	0	
29.6000	0.0288	0.0054	1.7886	0	0	0.130640	0.010598	0	0	0.001000	0.001000	0	0	0.161902	0.011633	0	0	0	0	0.004972	0.002219	0.001297	0.001043	0.001000	0.001000	0	0	0.009326	0.002932	0	0	0	0	0	0	0.001010	0.001000	0	0	0.621888	0.015337	0	0	0	0	0.004000	0.001997	0	0	0	0	0.014666	0.003749	0	0	0	0	0.000708	0.000708	0.018726	0.004114	0.009606	0.003038	0.019259	0.004225	0	0	
29.7000	0.0261	0.0050	1.7938	0	0	0.132538	0.010699	0	0	0.001000	0.001000	0	0	0.162743	0.011638	0	0	0	0	0.005989	0.002429	0.001000	0.001000	0.001000	0.001000	0	0	0.010394	0.003166	0	0	0	0	0	0	0.002000	0.001414	0	0	0.620029	0.015356	0	0	0	0	0.003773	0.001880	0	0	0	0	0.016673	0.004024	0	0	0	0	0.001000	0.001000	0.015444	0.003807	0.007549	0.002612	0.018868	0.004226	0	0	
29.8000	0.0245	0.0048	1.7871	0	0	0.134391	0.010763	0	0	0.001000	0.001000	0	0	0.163284	0.011677	0	0	0	0	0.007941	0.002798	0.001000	0.001000	0.001000	0.001000	0	0	0.010000	0.003148	0	0	0	0	0	0	0.002000	0.001414	0	0	0.620000	0.015357	0	0	0	0	0.003017	0.001707	0	0	0	0	0.017000	0.004090	0	0	0	0	0.001000	0.001000	0.013252	0.003532	0.007831	0.002764	0.017284	0.004099	0	0	
29.9000	0.0262	0.0051	1.7861	0	0	0.133481	0.010742	0	0	0.001105	0.000964	0	0	0.163964	0.011703	0	0	0	0	0.007507	0.002665	0.001000	0.001000	0.001048	0.001001	0	0	0.009199	0.002955	0	0	0	0	0	0	0.002476	0.001491	0	0	0.620341	0.015347	0	0	0	0	0.003000	0.001730	0	0	0	0	0.016477	0.003988	0	0	0	0	0.001000	0.001000	0.014457	0.003713	0.007146	0.002641	0.017801	0.004137	0	0	
